Freq (mhz), Count166.686005, 21 
741.660034, 20 
741.665955, 16 
741.671997, 11 
741.678040, 117 
741.683960, 229 
741.690002, 297 
741.695984, 348 
741.702026, 169 
741.708008, 73 
741.713989, 30 
741.719971, 15 
741.726013, 160 
741.731995, 304 
741.737976, 160 
741.744019, 178 
741.750000, 45 
741.756042, 5 
741.768005, 27 
741.773987, 131 
741.779968, 98 
741.786011, 128 
741.791992, 79 
741.809998, 74 
741.815979, 114 
741.822021, 69 
741.827942, 111 
741.833984, 26 
741.852051, 20 
741.857971, 9 
741.864014, 152 
741.869995, 164 
741.875977, 105 
741.881958, 48 
741.888000, 9 
741.894043, 7 
741.906006, 18 
741.911987, 137 
741.918030, 153 
741.923950, 40 
741.929993, 2 
741.953979, 58 
741.960022, 211 
741.966003, 130 
741.971985, 45 
741.977966, 11 
741.996033, 33 
742.002014, 154 
742.007996, 70 
742.014038, 90 
742.026001, 4 
742.031982, 5 
742.038025, 9 
742.044006, 136 
742.049988, 113 
742.056030, 93 
742.062012, 50 
742.073975, 5 
742.080017, 1 
742.085999, 24 
742.092041, 95 
742.097961, 98 
742.104004, 33 
742.110046, 6 
742.122009, 6 
742.127991, 29 
742.134033, 18 
742.140015, 124 
742.145996, 72 
742.163940, 16 
742.176025, 9 
742.182007, 92 
742.188049, 118 
742.193970, 61 
742.200012, 1 
742.205994, 21 
742.211975, 59 
742.217957, 13 
742.223999, 50 
742.230042, 112 
742.236023, 97 
742.254028, 8 
742.259949, 27 
742.265991, 47 
742.271973, 123 
742.278015, 51 
742.302002, 3 
742.307983, 32 
742.313965, 47 
742.320007, 122 
742.325989, 36 
742.332031, 1 
742.338013, 2 
742.343994, 19 
742.350037, 12 
742.355957, 2 
742.362000, 20 
742.367981, 104 
742.374023, 87 
742.380005, 3 
742.392029, 20 
742.398010, 26 
742.403992, 2 
742.409973, 24 
742.416016, 32 
742.421997, 2 
742.440002, 30 
742.446045, 13 
742.451965, 109 
742.458008, 124 
742.463989, 75 
742.481995, 1 
742.487976, 12 
742.499939, 9 
742.505981, 41 
742.512024, 23 
742.518005, 40 
742.524048, 44 
742.541992, 38 
742.547974, 92 
742.553955, 17 
742.572021, 10 
742.590027, 5 
742.595947, 1 
742.620056, 2 
742.625977, 5 
742.638000, 34 
742.674011, 9 
742.679993, 21 
742.691956, 33 
742.697998, 40 
742.716003, 1 
742.721985, 22 
742.728027, 57 
742.734009, 16 
742.739990, 5 
742.769958, 7 
742.776001, 29 
742.794006, 19 
742.799988, 58 
742.817993, 37 
742.823975, 5 
742.854004, 14 
742.860046, 26 
742.865967, 57 
742.902039, 16 
742.914001, 8 
742.956055, 29 
742.961975, 16 
742.992004, 17 
742.997986, 27 
743.004028, 33 
743.033997, 6 
743.046021, 4 
743.070007, 6 
743.075989, 27 
743.081970, 25 
743.130005, 2 
743.135986, 26 
743.142029, 4 
743.177979, 27 
743.213989, 12 
743.219971, 5 
743.231995, 26 
743.255981, 1 
743.262024, 45 
743.267944, 14 
743.273987, 8 
743.292053, 14 
743.297974, 9 
743.309998, 4 
743.315979, 7 
743.321960, 30 
743.328003, 20 
743.334045, 2 
743.340027, 101 
743.346008, 62 
743.358032, 4 
743.382019, 30 
743.388062, 11 
743.393982, 44 
743.400024, 84 
743.406006, 34 
743.411987, 11 
743.429993, 19 
743.436035, 2 
743.441956, 4 
743.447998, 77 
743.454041, 18 
743.459961, 57 
743.471985, 3 
743.478027, 36 
743.484009, 12 
743.495972, 22 
743.502014, 7 
743.544006, 21 
743.549988, 44 
743.555969, 42 
743.567993, 4 
743.574036, 4 
743.580017, 14 
743.591980, 9 
743.598022, 20 
743.603943, 6 
743.633972, 14 
743.645996, 58 
743.651978, 9 
743.682007, 3 
743.694031, 9 
743.718018, 12 
743.724060, 46 
743.729980, 65 
743.736023, 46 
743.760010, 1 
743.772034, 14 
743.777954, 15 
743.783997, 6 
743.825989, 15 
743.856018, 4 
743.862000, 25 
743.873962, 17 
743.880005, 7 
743.898010, 12 
743.903992, 2 
743.910034, 1 
743.916016, 35 
743.921997, 3 
743.952026, 12 
744.000000, 9 
744.006042, 10 
744.012024, 15 
744.030029, 2 
744.138000, 1 
744.156006, 100 
744.317993, 2 
744.408020, 25 
744.444031, 2 
744.455994, 6 
744.497986, 1 
744.504028, 3 
744.515991, 6 
744.540039, 1 
744.563965, 4 
744.606018, 51 
744.624023, 5 
744.653992, 25 
744.695984, 59 
744.702026, 9 
744.786011, 78 
744.791992, 18 
744.798035, 10 
744.833984, 31 
744.851990, 1 
744.918030, 32 
744.924011, 17 
744.929993, 3 
744.966003, 29 
744.972046, 10 
744.977966, 11 
745.014038, 55 
745.020020, 5 
745.056030, 16 
745.104004, 4 
745.187988, 1 
745.193970, 42 
745.200012, 25 
745.205994, 27 
745.212036, 63 
745.217957, 37 
745.223999, 24 
745.230042, 55 
745.235962, 98 
745.242004, 95 
745.247986, 49 
745.254028, 32 
745.260010, 78 
745.265991, 2 
745.271973, 11 
745.278015, 91 
745.283997, 127 
745.289978, 68 
745.296021, 69 
745.302002, 73 
745.308044, 7 
745.320007, 104 
745.325989, 85 
745.331970, 144 
745.338013, 84 
745.343994, 35 
745.350037, 76 
745.356018, 15 
745.362000, 3 
745.367981, 44 
745.374023, 64 
745.379944, 25 
745.385986, 27 
745.392029, 8 
745.398010, 10 
745.404053, 3 
745.409973, 80 
745.416016, 71 
745.421997, 43 
745.427979, 18 
745.452026, 6 
745.458008, 11 
745.463989, 94 
745.470032, 38 
745.475952, 130 
745.481995, 94 
745.487976, 9 
745.494019, 1 
745.500061, 15 
745.505981, 25 
745.512024, 67 
745.518005, 75 
745.523987, 51 
745.529968, 1 
745.548035, 54 
745.553955, 54 
745.559998, 107 
745.566040, 78 
745.571960, 76 
745.578003, 30 
745.583984, 8 
745.590027, 26 
745.596008, 136 
745.601990, 97 
745.607971, 41 
745.614014, 21 
745.619995, 1 
745.625977, 21 
745.632019, 81 
745.638000, 165 
745.644043, 163 
745.649963, 42 
745.656006, 56 
745.661987, 23 
745.667969, 4 
745.679993, 19 
745.686035, 34 
745.692017, 70 
745.697998, 40 
745.703979, 97 
745.710022, 4 
745.721985, 27 
745.728027, 56 
745.734009, 77 
745.740051, 129 
745.745972, 4 
745.752014, 20 
745.763977, 9 
745.769958, 17 
745.776001, 15 
745.782043, 40 
745.788025, 48 
745.794006, 5 
745.799988, 18 
745.806030, 9 
745.811951, 19 
745.817993, 77 
745.823975, 31 
745.836060, 4 
745.841980, 46 
745.848022, 21 
745.854004, 1 
745.859985, 36 
745.872009, 23 
745.877991, 25 
745.884033, 22 
745.889954, 5 
745.902039, 11 
745.907959, 23 
745.919983, 25 
745.926025, 56 
745.932007, 45 
745.937988, 25 
745.950012, 11 
745.955994, 46 
745.992004, 3 
745.997986, 19 
746.003967, 24 
746.010010, 17 
746.015991, 4 
746.022034, 12 
746.028015, 6 
746.033997, 7 
746.046021, 14 
746.051941, 27 
746.057983, 30 
746.064026, 52 
746.070007, 39 
746.088013, 58 
746.093994, 64 
746.099976, 9 
746.112000, 118 
746.118042, 16 
746.124023, 2 
746.135986, 2 
746.142029, 31 
746.147949, 23 
746.153992, 14 
746.159973, 7 
746.184021, 33 
746.190002, 17 
746.195984, 5 
746.208008, 17 
746.213989, 19 
746.226013, 32 
746.231995, 36 
746.238037, 26 
746.243958, 17 
746.250000, 4 
746.255981, 31 
746.262024, 5 
746.268005, 3 
746.273987, 7 
746.280029, 13 
746.286011, 13 
747.047974, 12 
747.054016, 20 
747.059998, 45 
747.065979, 2 
747.114014, 1 
747.132019, 16 
747.143982, 4 
747.150024, 8 
747.185974, 42 
747.222046, 14 
747.239990, 21 
747.263977, 21 
747.270020, 7 
747.288025, 1 
747.329956, 21 
747.335999, 20 
747.342041, 12 
747.354004, 1 
747.359985, 1 
747.390015, 1 
747.437988, 10 
747.443970, 78 
747.450012, 62 
747.468018, 30 
747.510010, 2 
747.521973, 1 
747.552002, 2 
747.599976, 5 
747.702026, 24 
747.731995, 23 
747.737976, 10 
747.744019, 35 
747.761963, 8 
747.768005, 7 
747.786011, 16 
747.815979, 1 
747.833984, 2 
747.911987, 3 
748.002014, 6 
748.031982, 3 
748.038025, 1 
748.044006, 2 
748.056030, 69 
748.062012, 23 
748.073975, 25 
748.092041, 1 
748.140015, 43 
748.188049, 3 
748.193970, 2 
748.236023, 10 
748.271973, 1 
748.278015, 2 
748.367981, 4 
748.440002, 1 
748.458008, 10 
748.536011, 2 
748.547974, 2 
748.553955, 10 
748.691956, 1 
748.776001, 1 
749.004028, 4 
749.057983, 7 
749.064026, 8 
749.196045, 6 
749.286011, 20 
749.292053, 1 
749.321960, 6 
749.328003, 2 
749.363953, 3 
749.388062, 1 
749.400024, 13 
749.447998, 2 
749.454041, 32 
749.489990, 73 
749.495972, 8 
749.502014, 13 
749.537964, 2 
749.580017, 13 
749.585999, 12 
749.591980, 2 
749.598022, 9 
749.603943, 5 
749.609985, 46 
749.616028, 32 
749.622009, 25 
749.633972, 56 
749.640015, 16 
749.657959, 2 
749.670044, 2 
749.676025, 18 
749.682007, 4 
749.705994, 26 
749.711975, 53 
749.736023, 1 
749.765991, 17 
749.939941, 10 
751.043945, 1 
751.127991, 6 
751.134033, 1 
751.260010, 1 
751.523987, 1 
751.854004, 4 
752.711975, 2 
752.796021, 8 
753.150024, 12 
753.168030, 1 
753.174011, 15 
753.192017, 2 
753.312012, 1 
753.377991, 1 
753.383972, 3 
753.564026, 21 
753.570007, 10 
753.660034, 5 
753.881958, 1 
753.888000, 1 
754.200012, 1 
754.380005, 1 
754.961975, 2 
754.968018, 4 
754.979980, 4 
755.964050, 2 
760.205994, 6 
760.385986, 4 
760.398010, 4 
760.529968, 2 
760.578003, 3 
760.614014, 8 
760.656006, 57 
